SeedCode,SchUID,SchoolType,CentreType,SchoolName,AddressLine1,AddressLine2,AddressLine3,PostCode,LAName,LACode,DataZone,UPRN,Email,Phone,Website,Denomination,FTETeacher,PupilRoll,PropPupilsMinorityEthnic,PropPupils20PCMostDeprived,DZSIMDPercentile,DZSIMDMostDep15Pct,DZSIMDMostDep16_25Pct,DZSIMDMostDep25Pct,AddrUR8,AddrUR6,AddrUR8Desc,AddrUR6Desc,DZUR8,DZUR6,DZUR8Desc,DZUR6Desc,GridRefEasting,GridRefNorthing,Latitude,Longitude,Notes
8503923,8503923P,Primary,Local Authority,St Timothy's Primary School,11 Old Monkland Road,Coatbridge,,ML5 5EA,North Lanarkshire,S12000050,S01011569,118109622,ht@st-timothys.n-lanark.sch.uk,01236 757640,http://www.st-timothys.n-lanark.sch.uk/,Roman Catholic,30.3,430,5 - <10%,35 - <40%,37,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,272860,663566,55.848483,-4.032272,
8428026,8428026P,Primary,Local Authority,St Timothy's Primary School & Nursery Class,41 Inveresk Street,,GLASGOW,G32 6SL,Glasgow City,S12000049,S01010133,906700230045,headteacher@st-timothys-pri.glasgow.sch.uk,0141 774 7821,http://www.st-timothys-pri.glasgow.sch.uk/,Roman Catholic,23.7,392,10 - <20%,80 - <85%,2,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,264119,664938,55.858417,-4.172462,
8428123,8428123P,Primary,Local Authority,St Vincent's Primary School,40 Crebar Street,,GLASGOW,G46 8EQ,Glasgow City,S12000049,S01009940,906700247983,headteacher@st-vincents-pri.glasgow.sch.uk,0141 638 8718,https://blogs.glowscotland.org.uk/gc/stvincentsprimary/,Roman Catholic,22.8,358,>20%,80 - <85%,1,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,254403,659898,55.810333,-4.324847,
8532524,8532524P,Primary,Local Authority,St Vincent's Primary School,Crosshouse Road,Greenhills,EAST KILBRIDE,G75 9DG,South Lanarkshire,S12000029,S01012966,484156272,office@st-vincents-pri.s-lanark.sch.uk,01355 241649,http://www.st-vincents-pri.s-lanark.sch.uk,Roman Catholic,20.0,356,10 - <20%,*,83,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,261795,652090,55.742402,-4.203033,
8213127,8213127P,Primary,Local Authority,St Winning's Primary School,St Winning's Road,,KIWINNING,KA13 6JX,North Ayrshire,S12000021,S01011294,126060670,stwinnings@ea.n-ayrshire.sch.uk,01294 552795,https://blogs.glowscotland.org.uk/na/stwinningsprimary/,Roman Catholic,8.1,116,0 - <5%,70 - <75%,8,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,229735,643274,55.653069,-4.707653,
8243026,8243026P,Primary,Local Authority,St Xavier's Primary School,Whitehill Avenue,Patna,,KA6 7LY,East Ayrshire,S12000008,S01007877,127004070,amanda.rooney@eastayrshire.org.uk,01292 531279,https://www.east-ayrshire.gov.uk/EducationAndLearning/Schools/Schoollistings-Primary.aspx,Roman Catholic,3.5,34,*,70 - <75%,16,N,Y,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,241520,610333,55.361361,-4.501724,
5128323,5128323P,Primary,Local Authority,Staffin Primary School,Staffin,Isle Of Skye,,IV51 9JS,Highland,S12000017,S01010678,130113296,staffin.primary@highland.gov.uk,01470 562273,https://www.facebook.com/pages/Staffin-Primary-School/916513578466361,Non-denominational,3.7,37,*,0%,34,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,148743,867344,57.625779,-6.210075,
8514720,8514720P,Primary,Local Authority,Stane Primary School,Torbothie Road,Shotts,,ML7 5JJ,North Lanarkshire,S12000050,S01011435,118059193,ht@stane.n-lanark.sch.uk,01501 826705,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5891,Non-denominational,10.2,156,*,50 - <55%,73,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,288295,659604,55.816727,-3.784255,
5348927,5348927P,Primary,Local Authority,Stanley Primary School,The Square,Stanley,PERTH,PH1 4LT,Perth and Kinross,S12000048,S01011997,124011757,stanley@pkc.gov.uk,01738 474100,http://www.stanley.pkc.sch.uk/,Non-denominational,6.9,107,0%,*,54,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,310769,732938,56.480059,-3.450349,
8210527,8210527P,Primary,Local Authority,Stanley Primary School,Stanley Road,,ARDROSSAN,KA22 7DH,North Ayrshire,S12000021,S01011251,126073147,stanley@ea.n-ayrshire.sch.uk,01294 462531,https://blogs.glowscotland.org.uk/na/stanleyprimary/school-information/staff-list/,Non-denominational,25.4,402,0 - <5%,55 - <60%,22,N,Y,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,223319,643435,55.652223,-4.809593,
8570140,8570140SP,Special,Grant Aided,Stanmore House School,Stanmore Road,LANARK,,ML11 7RR,South Lanarkshire,S12000029,S01012635,484121602,stanmore.school@capability-scotland.org.uk,01555 665041,http://www.capability-scotland.org.uk/,Non-denominational,2.9,10,N/A,N/A,36,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,3,3,Accessible Small Towns,Accessible Small Towns,289944,644810,55.684245,-3.751986,
5405726,5405726P,Primary,Local Authority,Star Primary School,Star,Near Markinch,GLENROTHES,KY7 6LB,Fife,S12000047,S01009611,320180014,Starps.enquiries@fife.gov.uk,01592 583463,http://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&FacId=C84114E3-831E-4487-BCAD466AF1159967,Non-denominational,2.8,30,0%,*,70,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,331297,703336,56.217607,-3.109395,
5529026,5529026P,Primary,Local Authority,Stenhouse Primary School,4 Saughton Mains Street,Edinburgh,,EH11 3HH,City of Edinburgh,S12000036,S01008480,906430312,admin@stenhouse.edin.sch.uk,0131 443 1255,http://www.stenhouseprimary.co.uk/,Non-denominational,21.7,306,>20%,25 - <30%,32,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,321200,671585,55.930843,-3.262797,
5745020,5745020P,Primary,Local Authority,Stenhousemuir Primary School,Rae Street,Stenhousemuir,LARBERT,FK5 4QP,Falkirk,S12000014,S01009099,136070388,stenhousemuirprimaryschool@falkirk.gov.uk,01324 503440,http://www.stenhousemuir.falkirk.sch.uk,Non-denominational,24.2,358,0 - <5%,5 - <10%,44,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,286692,683093,56.027289,-3.819686,
6002420,6002420P,Primary,Local Authority,Stenness Community School,Stenness,Orkney,,KW16 3LB,Orkney Islands,S12000023,S01011807,134014183,admin.stenness@glow.orkneyschools.org.uk,01856 850212,http://www.stenness.orkney.sch.uk/,Non-denominational,2.9,26,0%,0%,78,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,330656,1011575,58.985657,-3.208234,
5555027,5555027P,Primary,Local Authority,Stenton Primary School,Stenton,Dunbar,EAST LOTHIAN,EH42 1TE,East Lothian,S12000010,S01008281,138038637,stenton.ps@stenton.elcschool.org.uk,01368 850258,http://edubuzz.org/blogs/stenton/,Non-denominational,1.7,18,*,0%,60,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,362031,674005,55.957551,-2.609693,
8341729,8341729P,Primary,Local Authority,Stepps Primary School,10 Blenheim Avenue,Stepps,GLASGOW,G33 6FH,North Lanarkshire,S12000050,S01011701,118181188,ht@stepps.n-lanark.sch.uk,01236 757692,http://www.stepps.n-lanark.sch.uk/,Non-denominational,20.6,423,5 - <10%,*,81,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,266224,668821,55.893869,-4.140777,
8224730,8224730S,Secondary,Local Authority,Stewarton Academy,Cairnduff Place,Stewarton,,KA3 5QF,East Ayrshire,S12000008,S01007933,127015286,eaStewarton.Ac@eastayrshire.org.uk,01560 482342,https://blogs.glowscotland.org.uk/ea/stewartonacademysite2016/,Non-denominational,60.6,881,0 - <5%,*,67,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,242841,646102,55.682871,-4.501208,
5633125,5633125P,Primary,Local Authority,Stirches Primary School,Hawick,Roxburghshire,,TD9 7QP,Scottish Borders,S12000026,S01012374,116027448,stirchesps@scotborders.gov.uk,01450 374389,https://www.scotborders.gov.uk/directory_record/20150/stirches_primary_school,Non-denominational,8.1,106,*,20 - <25%,47,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,350095,615833,55.433830,-2.790225,
5726239,5726239S,Secondary,Local Authority,Stirling High School,Torbrex Farm Road,,STIRLING,FK8 2PA,Stirling,S12000030,S01013059,122059752,stirlinghs@stirling.gov.uk,01786 472451,http://www.stirlinghigh.co.uk/,Non-denominational,76.5,1095,5 - <10%,10 - <15%,80,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,279066,691945,56.104909,-3.945968,
5720540,5720540SP,Special,Local Authority,Stirling Inclusion Support Service (Primary),Fallin Primary School,Lamont Cresent,FALLIN,FK7 7EJ,Stirling,S12000030,S01013034,122034409,sissprimary@stirling.gov.uk,01786 811979,http://sebnsupportservice.co.uk/,Non-denominational,0.0,0,0,0,23,N,Y,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,283599,692119,56.107597,-3.873214,"Pupil roll, FTE teachers, proportion of pupils minority ethnic, and proportion of puplis 20% most deprived is recorded as zero as this school is not included in the School Level Summary Statistics."
5720648,5720648SP,Special,Local Authority,Stirling Inclusion Support Service (Secondary),Fairhill Road,Whins of Milton,STIRLING,FK7 0LL,Stirling,S12000030,S01013054,122015369,sisssecondary@stirling.gov.uk,01786 812667,http://sebnsupportservice.co.uk/,Non-denominational,0.0,0,0,0,53,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,279746,690492,56.092032,-3.934396,"Pupil roll, FTE teachers, proportion of pupils minority ethnic, and proportion of puplis 20% most deprived is recorded as zero as this school is not included in the School Level Summary Statistics."
5543525,5543525P,Primary,Local Authority,Stobhill Primary School,1 Bonnybank Road,Gorebridge,,EH23 4DT,Midlothian,S12000019,S01011041,120039142,stobhill.ps@midlothian.gov.uk,0131 271 4700,http://stobhill.mgfl.net/,Non-denominational,13.1,202,5 - <10%,0 - <5%,27,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,334850,661793,55.844924,-3.042013,
5529123,5529123P,Primary,Local Authority,Stockbridge Primary School,17a Hamilton Place,Edinburgh,,EH3 5BA,City of Edinburgh,S12000036,S01008859,906312810,admin@stockbridge.edin.sch.uk,0131 332 6109,https://stockbridgeprimaryschool.wordpress.com/contact-us/,Non-denominational,13.1,238,>20%,0 - <5%,89,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,324712,674698,55.959370,-3.207472,
8523622,8523622P,Primary,Local Authority,Stonehouse Primary School,Townhead Street,Stonehouse,,ML9 3EL,South Lanarkshire,S12000029,S01012680,484175140,office@stonehouse-pri.s-lanark.sch.uk,01698 792377,http://www.stonehouse-pri.s-lanark.sch.uk/,Non-denominational,15.6,210,*,25 - <30%,95,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,275254,646473,55.695622,-3.986235,
8458634,8458634S,Secondary,Local Authority,Stonelaw High School,140 Calderwood Road,Rutherglen,,G73 3BP,South Lanarkshire,S12000029,S01012881,484139624,office@stonelaw.s-lanark.sch.uk,0141 6430212,http://www.stonelaw.s-lanark.sch.uk/,Non-denominational,94.6,1331,5 - <10%,25 - <30%,86,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,262495,660825,55.821029,-4.196302,
5507928,5507928P,Primary,Local Authority,Stoneyburn Primary School,2 Main Street,Stoneyburn,WEST LOTHIAN,EH47 8BA,West Lothian,S12000040,S01013254,200004137627,wlstoneyburn-ps@westlothian.org.uk,01501 762253,http://www.stoneyburn.westlothian.org.uk,Non-denominational,5.8,70,*,*,20,N,Y,Y,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,298325,663068,55.850055,-3.625565,
5555728,5555728P,Primary,Local Authority,Stoneyhill Primary School,off Clayknowes Way,Stoneyhill,MUSSELBURGH EAST LOTHIAN,EH21 6UL,East Lothian,S12000010,S01008173,138025176,stoneyhill.ps@stoneyhill.elcschool.org.uk,0131 6653119,http://edubuzz.org/stoneyhill/,Non-denominational,9.9,185,*,*,72,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,333152,672065,55.936968,-3.071666,
5235421,5235421P,Primary,Local Authority,Stoneywood School,Greenburn Road,Bucksburn,ABERDEEN,AB21 9EL,Aberdeen City,S12000033,S01006744,9051149988,stoneywood@aberdeencity.gov.uk,01224 712720,http://www.stoneywood.aberdeen.sch.uk/,Non-denominational,19.1,408,>20%,*,58,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,389131,810237,57.182815,-2.181431,No UPRN was provided in the School Contact List dataset.  GISAT has assigned the UPRN for Stoneywood School as it is in SAD 2024 Q1 (9051149988).
6231829,6231829P,Primary,Local Authority,Stornoway Primary School,Jamieson Drive,Stornoway,ISLE OF LEWIS,HS1 2LF,Na h-Eileanan an Iar,S12000013,S01009044,139013796,stornowayprimary@gnes.net,01851 703418,http://www.stornowayprimary.co.uk/,Non-denominational,27.6,358,5 - <10%,0%,51,N,N,N,5,4,Very Remote Small Towns,Remote Small Towns,5,4,Very Remote Small Towns,Remote Small Towns,143000,933620,58.216116,-6.377740,
5615321,5615321P,Primary,Local Authority,Stow Primary School,Station Road,Stow,GALASHIELS,TD1 2SQ,Scottish Borders,S12000026,S01012272,116030899,stowps@scotborders.gov.uk,01578 730218,https://www.scotborders.gov.uk/directory_record/20151/stow_primary_school,Non-denominational,3.7,63,0%,0%,70,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,345642,644540,55.691265,-2.866245,
5306728,5306728P,Primary,Local Authority,Stracathro Primary School,Inchbare,By Brechin,ANGUS,DD9 7QE,Angus,S12000041,S01007229,117097328,Stracathro@angusschools.org.uk,01356 237146,http://www.stracathro.angus.sch.uk,Non-denominational,2.5,22,*,*,58,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,361370,765381,56.778378,-2.633764,
8108927,8108927P,Primary,Local Authority,Strachur Primary School,Strachur,Argyll,,PA27 8DQ,Argyll and Bute,S12000035,S01007357,125057944,enquiries-strachur@argyll-bute.gov.uk,01369 860293,http://www.strachur.argyll-bute.sch.uk,Non-denominational,3.1,26,*,0%,53,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,209905,700783,56.161687,-5.062786,
8234825,8234825P,Primary,Local Authority,Straiton Primary School,27 Newton Stewart Road,Straiton,MAYBOLE,KA19 7NN,South Ayrshire,S12000028,S01012441,141044469,straiton.mail@south-ayrshire.gov.uk,01655 885808,http://www.straiton.sayr.sch.uk,Non-denominational,3.2,18,*,0%,57,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,238341,604590,55.308770,-4.548508,
5903130,5903130S,Secondary,Local Authority,Stranraer Academy,McMaster's Road,Stranraer,,DG9 8BY,Dumfries and Galloway,S12000006,S01007489,137027043,gw08officestranraer@ea.dumgal.sch.uk,01776 706484/6,http://www.stranraeracademy.org.uk/index.html,Non-denominational,68.6,991,0 - <5%,20 - <25%,42,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,207529,560889,54.905540,-5.003672,
8109028,8109028P,Primary,Local Authority,Strath of Appin Primary,Strath of Appin,Appin,ARGYLL,PA38 4BG,Argyll and Bute,S12000035,S01007304,125066783,enquiries-strathofappin@argyll-bute.gov.uk,01631 730345,http://www.strathappin.argyll-bute.sch.uk,Non-denominational,2.4,13,0%,0%,50,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,193616,746349,56.563584,-5.360421,
8100020,8100020P,Primary,Local Authority,Strath of Appin Primary School Gaelic Medium,Strath of Appin,Appin,ARGYLL,PA38 4BG,Argyll and Bute,S12000035,S01007304,125066783,enquiries-strathofappin@argyll-bute.gov.uk,01631 730345,http://www.strathappin.argyll-bute.sch.uk,Non-denominational,1.7,14,0%,0%,50,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,193616,746349,56.563584,-5.360421,
5400325,5400325P,Primary,Local Authority,Strathallan Primary School,Strathallan Drive,Kirkcaldy,,KY2 5YP,Fife,S12000047,S01009495,320284539,strathallanps.enquiries@fife.gov.uk,01592 412360,http://www.fifedirect.org.uk/strathallanps,Non-denominational,19.6,281,10 - <20%,0 - <5%,90,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,326022,691910,56.114182,-3.191250,
8533830,8533830S,Secondary,Local Authority,Strathaven Academy,Bowling Green Road,Strathaven,,ML10 6DP,South Lanarkshire,S12000029,S01012686,484159294,office@strathaven.s-lanark.sch.uk,01357 524040,http://www.strathaven.s-lanark.sch.uk/index.html,Non-denominational,79.5,1007,0 - <5%,0 - <5%,83,N,N,N,3,3,Accessible Small Towns,Accessible Small Towns,3,3,Accessible Small Towns,Accessible Small Towns,269889,644494,55.676442,-4.070589,
5725828,5725828P,Primary,Local Authority,Strathblane Primary School,Southview Road,Blanefield,GLASGOW,G63 9JQ,Stirling,S12000030,S01013008,122009540,strathbps@stirling.gov.uk,01360 770608,http://www.strathblaneps.com/,Non-denominational,9.4,166,0 - <5%,0%,76,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,256049,679395,55.985860,-4.308985,
5231825,5231825P,Primary,Local Authority,Strathburn School,Strathburn Gardens,Inverurie,ABERDEENSHIRE,AB51 4RY,Aberdeenshire,S12000034,S01006896,151651276,strathburn.sch@aberdeenshire.gov.uk,01467 536840,http://www.strathburn.aberdeenshire.sch.uk/,Non-denominational,23.6,442,5 - <10%,0%,63,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,376670,821903,57.287138,-2.388665,
5118123,5118123P,Primary,Local Authority,Strathconon Primary School,Strathconon,Muir Of Ord,,IV6 7QQ,Highland,S12000017,S01010698,130111558,strathconon.primary@highland.gov.uk,01997 477257,http://strathcononblog.edublogs.org/,Non-denominational,1.2,6,0%,0%,40,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,230943,855352,57.556534,-4.827293,
5102626,5102626P,Primary,Local Authority,Strathdearn Primary School,Tomatin,by Inverness,,IV13 7YN,Highland,S12000017,S01010566,130100268,strathdearn.primary@highland.gov.uk,01463 266197,http://strathdearnblog.wordpress.com/,Non-denominational,3.0,39,0%,0%,70,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,280124,828874,57.334565,-3.992994,
5701120,5701120P,Primary,Local Authority,Strathdevon Primary School,Park Place,Dollar,,FK14 7AA,Clackmannanshire,S12000005,S01007444,35012699,strathdevon@edu.clacks.gov.uk,01259 742435,https://blogs.glowscotland.org.uk/cl/strathdevonprimary/,Non-denominational,15.9,171,5 - <10%,*,86,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,296375,697806,56.161615,-3.670105,
5229723,5229723P,Primary,Local Authority,Strathdon School,Strathdon,Aberdeenshire,,AB36 8UR,Aberdeenshire,S12000034,S01006791,151104388,strathdon.sch@aberdeenshire.gov.uk,019755 20420,http://www.strathdon.aberdeenshire.sch.uk/,Non-denominational,2.2,18,0%,0%,51,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,334890,812659,57.200056,-3.079230,
5143721,5143721P,Primary,Local Authority,Stratherrick Primary School,Gorthleck,Inverness,,IV2 6UJ,Highland,S12000017,S01010665,130106287,stratherrick.primary@highland.gov.uk,01456 486630,http://stratherrickprimaryschool.edublogs.org/,Non-denominational,1.5,15,0%,0%,42,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,253707,819953,57.246788,-4.426135,
5541123,5541123P,Primary,Local Authority,Strathesk Primary School,4 Eastfield Farm Road,Penicuik,,EH26 8EZ,Midlothian,S12000019,S01010945,120038650,strathesk.ps@midlothian.gov.uk,0131 271 4705,http://strathesk.mgfl.net/,Non-denominational,18.5,227,5 - <10%,0%,31,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,324013,660922,55.835514,-3.214790,
5118220,5118220P,Primary,Local Authority,Strathgarve Primary School,Garve,,,IV23 2PR,Highland,S12000017,S01010698,130109970,strathgarve.primary@highland.gov.uk,01997 414286,http://strathgarveblog.edublogs.org/,Non-denominational,1.2,8,0%,0%,40,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,239665,861413,57.614095,-4.685707,
5425522,5425522P,Primary,Local Authority,Strathkinness Primary School,3 Church Road,Strathkinness,ST ANDREWS,KY16 9XR,Fife,S12000047,S01009734,320177682,Strathkinnessps.enquiries@fife.gov.uk,01334 659442,http://www.fifedirect.org.uk/strathkinnessps,Non-denominational,9.0,78,5 - <10%,0%,83,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,345929,716294,56.335901,-2.876156,
